,Dataset,Compression_method,Model,Fold,nun_zero_coefs,R2_score_train,MAE_score_train,RMSE_score_train,rho_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_test,dataset_size,group,prot_length
501,TPK1 HUMAN,mean,esm2_35M,2,66,0.1143641445976934,0.4241551529247486,0.5043843940074898,0.3668798873734876,0.0835229894467491,0.4258198979573626,0.5056088836992085,0.3272703646014613,3424,Growth,243
502,TPK1 HUMAN,mean,esm2_35M,3,29,0.0793525021081398,0.4321050708031773,0.510055488299795,0.3133327728739975,0.0644469652874052,0.4444824020711584,0.5283433228009574,0.2800612885660402,3424,Growth,243
503,TPK1 HUMAN,mean,esm2_35M,4,35,0.0794081907436303,0.4310094124793037,0.5110700297089111,0.3141506529079178,0.0620656649334324,0.4469944177832377,0.5250155079500477,0.276559516125912,3424,Growth,243
504,TPK1 HUMAN,mean,esm2_35M,5,124,0.1796346473771961,0.4035957699988728,0.4857154086925846,0.4527699012265738,0.0702417411818511,0.4220242644872463,0.5086724451379766,0.2939689208486328,3424,Growth,243
505,B3VI55 LIPST,mean,esm2_35M,1,30,0.065808679827567,0.2316499376384191,0.3130655621209769,0.292871442279221,0.0542381176345824,0.2315341667642675,0.313977867338197,0.2518581310361598,8067,Growth,439
506,B3VI55 LIPST,mean,esm2_35M,2,35,0.0806992505311665,0.230501650589831,0.3104156081463137,0.3086306186894224,0.061970388768659,0.2313038904198926,0.3133028953716417,0.2663051817843569,8067,Growth,439
507,B3VI55 LIPST,mean,esm2_35M,3,21,0.0608160202301807,0.2316281914219533,0.313236278282518,0.2835772200642269,0.0592650325236686,0.2350836329604407,0.3159392501067124,0.2917053838874264,8067,Growth,439
508,B3VI55 LIPST,mean,esm2_35M,4,42,0.0790284017834728,0.2300268601027146,0.3091962681922115,0.3050341124787919,0.086569328988913,0.2303009034553523,0.3152066279713559,0.3291295825312721,8067,Growth,439
509,B3VI55 LIPST,mean,esm2_35M,5,23,0.0658145353529888,0.2321431384031936,0.3146679567205016,0.2923496859464685,0.0566921196248912,0.2312421779138289,0.3072003992552948,0.2636686170445915,8067,Growth,439
510,RASH HUMAN,mean,esm2_35M,1,116,0.5501265378696223,0.1459207579224405,0.2047941816070796,0.7387922385465284,0.5131866426104946,0.1553775817422466,0.2066230284850418,0.6680348287892208,3134,Enzyme function,189
511,RASH HUMAN,mean,esm2_35M,2,120,0.5465951381805294,0.1468106655002104,0.2046034187875784,0.7368537862115493,0.5564127587275047,0.1511838297166172,0.2013201693666897,0.7142140246954644,3134,Enzyme function,189
512,RASH HUMAN,mean,esm2_35M,3,66,0.4800750330908775,0.1632725091195406,0.2158241939231968,0.6775956825960303,0.3888174444458784,0.1702326870777895,0.2501027788507105,0.6515404019037494,3134,Enzyme function,189
513,RASH HUMAN,mean,esm2_35M,4,50,0.4250834871876414,0.1715653603814014,0.2318247450651205,0.6470930307414848,0.4065932634992427,0.1759449751734432,0.2269033204392736,0.630968118398488,3134,Enzyme function,189
514,RASH HUMAN,mean,esm2_35M,5,102,0.5410548119576997,0.1500129199238709,0.2055625838467406,0.7253826122478487,0.4945614648134575,0.1536415345997592,0.2160279639368127,0.6947006680220738,3134,Enzyme function,189
515,BRCA1 BRCT,mean,esm2_35M,1,12,0.1388308027614669,0.5999388693068368,0.7893617322350104,0.331553649034729,0.1394087054988634,0.5940926351691028,0.7531409039834864,0.3251284912054324,1450,Growth,1863
516,BRCA1 BRCT,mean,esm2_35M,2,23,0.1736628235066223,0.5835835406628385,0.7667714480890622,0.3747206734554913,0.1308838261966206,0.5769709146722005,0.7841410876746058,0.3143548241123417,1450,Growth,1863
517,BRCA1 BRCT,mean,esm2_35M,3,14,0.154784082311195,0.581011876257986,0.762070188194346,0.3402515431383178,0.0977634594826699,0.6397022516940827,0.8519096186683772,0.2346865252579209,1450,Growth,1863
518,BRCA1 BRCT,mean,esm2_35M,4,15,0.1371771633778824,0.5993441464874404,0.7870190038653768,0.3341329292265938,0.1633795277065767,0.5847390349094665,0.755341599347053,0.2933443235980023,1450,Growth,1863
519,BRCA1 BRCT,mean,esm2_35M,5,15,0.1475297044498793,0.5934491272185558,0.7798953332665681,0.3357805044447429,0.1053460078550443,0.5986954074460974,0.7910539674768892,0.316861791541271,1450,Growth,1863
520,CALM1 HUMAN,mean,esm2_35M,1,39,0.12390893340315,0.2620310258753627,0.3326721756975965,0.3268197051058357,0.0875175790197415,0.2739991180049283,0.3487960398310855,0.2798120743749579,1962,Growth,149
521,CALM1 HUMAN,mean,esm2_35M,2,29,0.104848368837677,0.2591947958032795,0.3296004755530523,0.2921920529203743,0.0685307751548429,0.2948751905875788,0.375649162708269,0.2506988633832767,1962,Growth,149
522,CALM1 HUMAN,mean,esm2_35M,3,45,0.1487139568018313,0.2636714337866219,0.3337905188242501,0.3430570541408861,0.0553619121993846,0.2622482447816065,0.3283106806101742,0.261674370581212,1962,Growth,149
523,CALM1 HUMAN,mean,esm2_35M,4,35,0.121175194115055,0.2693583322868037,0.3394335121139502,0.3122048611570773,0.0338807695231344,0.2646507628182945,0.3312759560543809,0.214617547521479,1962,Growth,149
524,CALM1 HUMAN,mean,esm2_35M,5,32,0.121620706297688,0.2654131234415312,0.3363563658135129,0.3126277675042319,0.082661270742076,0.2605350410828743,0.3362901041899859,0.2446718857631654,1962,Growth,149
525,BRCA1 RING,mean,esm2_35M,1,25,0.4074859957793443,0.4953587732059122,0.6634496953346312,0.4578291858418299,0.386427713013089,0.5259601296961313,0.7309800029947823,0.544778514399238,660,Growth,1863
526,BRCA1 RING,mean,esm2_35M,2,23,0.3900315931177294,0.5119768711037698,0.6801401609774256,0.4604660616710059,0.4360328442737557,0.521833466888355,0.6812943055744235,0.5128250776001505,660,Growth,1863
527,BRCA1 RING,mean,esm2_35M,3,13,0.3394429544634727,0.528644742255174,0.7130675738013685,0.4336300447426368,0.3417116296682563,0.5380963077731875,0.7152001076677817,0.3655488675668299,660,Growth,1863
528,BRCA1 RING,mean,esm2_35M,4,23,0.4153999403442986,0.5052774874319751,0.6670976985421181,0.4788782345967297,0.3516346338017924,0.5173066987068983,0.7249682503087704,0.4411164983609007,660,Growth,1863
529,BRCA1 RING,mean,esm2_35M,5,24,0.426498005932623,0.5099902449728283,0.6869498223569136,0.4823501986147518,0.1984986376136827,0.5268364709590075,0.6654903832149756,0.2812505481731429,660,Growth,1863
530,HG FLU,mean,esm2_35M,1,19,0.0653991874064543,1.0729794973049105,1.2504784944330574,0.2776747352940216,0.0594156204568616,1.1063621748824404,1.2859749504588742,0.2678409329986994,11279,Viral replication,565
531,HG FLU,mean,esm2_35M,2,21,0.0709764419329213,1.0742128093469026,1.2516837796544842,0.2881168742098375,0.0585695164841251,1.088304547871933,1.2676365949486643,0.2584079722748238,11279,Viral replication,565
532,HG FLU,mean,esm2_35M,3,21,0.0695469065335449,1.0789549120124635,1.2563133499781989,0.2864090101823007,0.0700806375132783,1.070589977467172,1.2452099233948444,0.3014468279606251,11279,Viral replication,565
533,HG FLU,mean,esm2_35M,4,20,0.0680813920216312,1.0840224398745184,1.2609600635243772,0.2877524686414618,0.0686163095243147,1.0568487722112403,1.2313032508410624,0.2769908502307916,11279,Viral replication,565
534,HG FLU,mean,esm2_35M,5,19,0.068594016012254,1.0791192456615568,1.254875948467585,0.2869777081869842,0.0651976752296695,1.0784532930401092,1.2566387517905908,0.2725633144914284,11279,Viral replication,565
535,POLG Sun2014,mean,esm2_35M,1,5,0.0504884631319965,0.3359459301659332,0.390600588203031,0.2999053507614599,0.0557320765453617,0.3444610930657483,0.3988648461754643,0.3672103038059782,1716,Viral replication,3033
536,POLG Sun2014,mean,esm2_35M,2,7,0.0737925388419784,0.3341427594129748,0.3881533122932225,0.3524468782316738,0.0475879162214024,0.3313865439996691,0.3910430836082214,0.2714480073298005,1716,Viral replication,3033
537,POLG Sun2014,mean,esm2_35M,3,7,0.0625990623900318,0.3386649761706261,0.3929804368311912,0.3293284409917447,0.0507635534339755,0.3305841225817294,0.3791660644790823,0.2929773159575597,1716,Viral replication,3033
538,POLG Sun2014,mean,esm2_35M,4,8,0.0748261424572915,0.3318307180705094,0.3887930395645191,0.3486124808338914,0.0628442829487537,0.3317541765322216,0.3844968424878283,0.314780007637934,1716,Viral replication,3033
539,POLG Sun2014,mean,esm2_35M,5,5,0.0638043185457162,0.3310855930012096,0.3867357170480837,0.3361214727980212,0.0652095949999055,0.3414103673738566,0.4006251877848908,0.3544912416407397,1716,Viral replication,3033
540,SUMO1 HUMAN,mean,esm2_35M,1,67,0.3789757615599529,0.2363398796700312,0.2952231688275857,0.6192166932139352,0.2702052965755408,0.261037467160816,0.3313703308469792,0.5367675005751695,1801,Growth,101
541,SUMO1 HUMAN,mean,esm2_35M,2,76,0.3843040697118401,0.2353369869840399,0.2964166736316788,0.6365286286951843,0.2858023019639299,0.2595727007353989,0.3179539132809481,0.5274419920769666,1801,Growth,101
542,SUMO1 HUMAN,mean,esm2_35M,3,76,0.3808854612132624,0.2381177176654138,0.2996624778035121,0.6317433250629456,0.3811150869176273,0.2269794338318018,0.2858363642537219,0.6308584694888281,1801,Growth,101
543,SUMO1 HUMAN,mean,esm2_35M,4,71,0.3742439503913612,0.2371504349493263,0.2970309145581217,0.6258214227418615,0.3606902764006634,0.2452576521062732,0.3070374496743928,0.6080428448159203,1801,Growth,101
544,SUMO1 HUMAN,mean,esm2_35M,5,74,0.383071576878366,0.2368080879762945,0.2972355900201413,0.6307321520795006,0.3136096011528432,0.2466897258709424,0.3084264892878244,0.5712049953432369,1801,Growth,101
545,PABP doubles,mean,esm2_35M,1,389,0.737458276675871,0.1564455037609035,0.201119283040546,0.8878755983005666,0.7200295884874803,0.1610540560269729,0.2062618568313758,0.8800020966603587,36521,Growth,577
546,PABP doubles,mean,esm2_35M,2,382,0.7335303599475237,0.1575765579057006,0.2022925588592085,0.8867851771058092,0.7329113209680527,0.1582082351607643,0.2028061000918162,0.8827919712182145,36521,Growth,577
547,PABP doubles,mean,esm2_35M,3,401,0.7362743483266814,0.1569613817783438,0.2015121805933869,0.8878209085054953,0.7240953722885725,0.1596204185529791,0.2050559937962914,0.8808655117084293,36521,Growth,577
548,PABP doubles,mean,esm2_35M,4,390,0.7347810583236423,0.15697847019354,0.2014762480859549,0.8863604554603808,0.7277433105317859,0.1601687457246546,0.2061232513579007,0.8852608026984464,36521,Growth,577
549,PABP doubles,mean,esm2_35M,5,388,0.7351229414305192,0.1573131650396302,0.2017257884071495,0.885664171184809,0.7260380713908489,0.1593960003302992,0.205256820911443,0.8847401102045692,36521,Growth,577
550,HSP82 YEAST,mean,esm2_35M,1,22,0.3117259375630379,0.2021743360830729,0.2912576622690858,0.4380265471591845,0.3332035898629722,0.1983070127033959,0.2819137626888228,0.3913430538243458,4543,Growth,709
551,HSP82 YEAST,mean,esm2_35M,2,23,0.3338559225905764,0.1950929903008965,0.2845863317508348,0.4487916981620518,0.331204999567656,0.2014159062282296,0.2901420716568693,0.3720669102399713,4543,Growth,709
552,HSP82 YEAST,mean,esm2_35M,3,21,0.3202610815335712,0.1997052540458525,0.287110814723042,0.4199292335988966,0.3277110734880352,0.2029587752910567,0.2924417482191339,0.4727391161162048,4543,Growth,709
553,HSP82 YEAST,mean,esm2_35M,4,29,0.3445794268074413,0.1948476411265564,0.2814323003531855,0.4206007005476345,0.326428125394238,0.1998926555649636,0.2946140398269241,0.4825579132230403,4543,Growth,709
554,HSP82 YEAST,mean,esm2_35M,5,44,0.4315741679075229,0.1812284207960275,0.2669139653926798,0.4755671223992026,0.3445541229695925,0.1826523483842149,0.2695500168372354,0.4567254875070978,4543,Growth,709
555,IF1 ECOLI,mean,esm2_35M,1,23,0.4161256933287001,0.1600491019744138,0.2179319806784545,0.5039306376898411,0.3411882155208858,0.1617912350239561,0.2162156231809016,0.4867495065301398,1439,Growth,72
556,IF1 ECOLI,mean,esm2_35M,2,71,0.5821522108730373,0.1342551530150732,0.1814875769007252,0.6126410547792043,0.5408469873218918,0.1428394496874046,0.1931971435259066,0.5564299562993831,1439,Growth,72
557,IF1 ECOLI,mean,esm2_35M,3,62,0.5784104851659473,0.1313134171986194,0.1789025680935097,0.6184615385929059,0.5241281442220375,0.1513356819255926,0.2093268203958944,0.5978096931927102,1439,Growth,72
558,IF1 ECOLI,mean,esm2_35M,4,66,0.5889683694000623,0.1350325290109309,0.1823088621831829,0.6001106504725343,0.4538526595688741,0.1438541382659349,0.1998672762263452,0.5903643208425782,1439,Growth,72
559,IF1 ECOLI,mean,esm2_35M,5,14,0.2835467066628633,0.1761969154056528,0.2387962242314301,0.455223347659822,0.2829596777025713,0.1730435978499118,0.2367289831493389,0.4448387428333846,1439,Growth,72
560,TPMT HUMAN,mean,esm2_35M,1,65,0.303112585424851,0.2395640776183785,0.3125911180676945,0.4840985942800764,0.273820858490177,0.2496913214887711,0.3244836030114592,0.4708772932171011,3984,Protein stability,245
561,TPMT HUMAN,mean,esm2_35M,2,61,0.311144464819799,0.2417369053806893,0.3165204958368929,0.4947394562897227,0.2906752219585174,0.2319241776347926,0.2967604790716929,0.4742761583224881,3984,Protein stability,245
562,TPMT HUMAN,mean,esm2_35M,3,61,0.3165103469040135,0.2363287697052534,0.3074068359125479,0.4965317690877417,0.2389548587764869,0.2549488801871354,0.3407043972099844,0.4515351901660572,3984,Protein stability,245
563,TPMT HUMAN,mean,esm2_35M,4,61,0.2918875284675315,0.2432167061782762,0.3182163043516668,0.4840669895274042,0.2910630881330595,0.2417237333430524,0.3077672776028692,0.4506911003557275,3984,Protein stability,245
564,TPMT HUMAN,mean,esm2_35M,5,60,0.297334827861616,0.2408759798603713,0.3125135455153449,0.4907863111865086,0.2887893294888048,0.2472906241978773,0.3265919437906445,0.4488759132501934,3984,Protein stability,245
565,PTEN HUMAN,mean,esm2_35M,1,104,0.3170542872762439,0.2116021692348599,0.2637321291406608,0.5545263803381044,0.2967108053282437,0.209317054346323,0.2595921605685155,0.5328017007516358,4229,Protein stability,403
566,PTEN HUMAN,mean,esm2_35M,2,101,0.3161871446873072,0.2095539381427383,0.260757684334263,0.564853755608879,0.287999858528044,0.2211137479817803,0.2739589802072289,0.4976122949239731,4229,Protein stability,403
567,PTEN HUMAN,mean,esm2_35M,3,93,0.2987180248177503,0.2143570355196591,0.2652839612770569,0.5339548356192286,0.2737247310470099,0.2175857244180796,0.2716877641984196,0.5172438860947877,4229,Protein stability,403
568,PTEN HUMAN,mean,esm2_35M,4,127,0.3509037322205962,0.2053297528880305,0.2569989330087185,0.5833430202900645,0.2702778554077354,0.2108584029846507,0.264881778120887,0.5126393572565405,4229,Protein stability,403
569,PTEN HUMAN,mean,esm2_35M,5,105,0.3195348505713561,0.208858404750041,0.2606159217408447,0.560736396400204,0.2770186085653859,0.2218579978191437,0.2741495474413707,0.5063445574925795,4229,Protein stability,403
570,UBE4B singles,mean,esm2_35M,1,3,0.0576291457605251,0.8279444009919169,1.080231472502809,0.3045110606384716,0.0408967639222249,0.8451294323544103,1.1515173220614163,0.265403662773338,899,Other,1173
571,UBE4B singles,mean,esm2_35M,2,11,0.1467246442827332,0.7811684888311232,1.0441503513805388,0.3463865956247619,0.1049780000984181,0.8084045099642007,1.0491790510533685,0.3250943959175694,899,Other,1173
572,UBE4B singles,mean,esm2_35M,3,24,0.1858784949232258,0.7594914377362653,1.0121896699265196,0.4047383487137135,0.1886869546926045,0.7713946779775563,1.0288304919040392,0.3896140506846465,899,Other,1173
573,UBE4B singles,mean,esm2_35M,4,4,0.0444167339346788,0.8401474036129402,1.1244264660420775,0.2890653557388756,0.0500985321546006,0.8084996706616412,0.998386216777744,0.2829930013101362,899,Other,1173
574,UBE4B singles,mean,esm2_35M,5,11,0.1688502248128778,0.7755560172047334,1.0166240098313897,0.3731710708536414,0.0530618528966249,0.8223060696611182,1.1381816796225002,0.2273962957815367,899,Other,1173
575,BF520 env,rbf1,esm2_150M,1,24,0.1127933262215972,1.6914881743685772,1.9964053968329027,0.2900263090337391,0.1026704853070467,1.656041547910636,1.965676723053374,0.2855626424199421,12577,Viral replication,852
576,BF520 env,rbf1,esm2_150M,2,46,0.1525255264702469,1.645394337440433,1.9477090363868912,0.3882563314165221,0.1346480252452575,1.6364034732145227,1.944731487322947,0.3361812214069485,12577,Viral replication,852
577,BF520 env,rbf1,esm2_150M,3,18,0.1022202431985539,1.6907242699261409,1.9972227712034,0.2793499855865433,0.1088330958731429,1.6978430080412537,2.0027587619112945,0.2749828959498777,12577,Viral replication,852
578,BF520 env,rbf1,esm2_150M,4,21,0.1124817422492986,1.6863061201617713,1.9887939838097568,0.2825845531630068,0.0901666047785606,1.6927721053184224,2.012003405325269,0.2726523470649126,12577,Viral replication,852
579,BF520 env,rbf1,esm2_150M,5,17,0.0989933528261578,1.6840923840703137,1.992736934373912,0.2724594588212589,0.1100920565004127,1.7408082859062806,2.033340261836075,0.2972035659811294,12577,Viral replication,852
580,DLG4 RAT,pca1,esm2_150M,1,239,0.7516785699549444,0.1376742200132702,0.1964976315083881,0.7199181875584412,0.594919690477753,0.1813826574214347,0.262329606815926,0.6418569708282912,1659,Peptide binding,724
581,DLG4 RAT,pca1,esm2_150M,2,0,-2.220446049250313e-16,0.26849511983338,0.3916721870142267,,-0.0048817207520128,0.284635722867927,0.4225100548834797,,1659,Peptide binding,724
582,DLG4 RAT,pca1,esm2_150M,3,15,0.1860143361127876,0.2492787268055386,0.364117634766849,0.3953395079228211,0.1691599854935953,0.248565526984175,0.3403995559008204,0.3365365389308185,1659,Peptide binding,724
583,DLG4 RAT,pca1,esm2_150M,4,14,0.1982603657456165,0.2389178261461639,0.3508451888954619,0.352273180605706,0.1177974631644948,0.2601199783539674,0.3953759454849853,0.3460540726038383,1659,Peptide binding,724
584,DLG4 RAT,pca1,esm2_150M,5,33,0.403883239794217,0.2188396813053352,0.3150418257560047,0.5363478785983823,0.2829260477360789,0.1971019188681078,0.299272805175077,0.4596445958078229,1659,Peptide binding,724
585,UBC9 HUMAN,iDCT4,esm2_150M,1,347,0.6072408874179899,0.2339317638003011,0.3150025648069889,0.8100675025355449,0.3976604535842922,0.2828732059727041,0.3836632862340741,0.6759672442547247,2721,Growth,158
586,UBC9 HUMAN,iDCT4,esm2_150M,2,295,0.5750691908370953,0.2439736605077495,0.3276797313192319,0.7968494462484728,0.3920976396116992,0.2862765004389069,0.3851420791834385,0.6742012707976874,2721,Growth,158
587,UBC9 HUMAN,iDCT4,esm2_150M,3,421,0.6323642514659873,0.2221983878691404,0.3038899707364862,0.8211696386813785,0.4379055092812476,0.279041672106902,0.3749731481562711,0.7069970199973433,2721,Growth,158
588,UBC9 HUMAN,iDCT4,esm2_150M,4,326,0.5893073744189323,0.2399782927301952,0.3246376743621654,0.8024454904461551,0.4492444273997674,0.2685091737664414,0.3546545140802474,0.6997737083552403,2721,Growth,158
589,UBC9 HUMAN,iDCT4,esm2_150M,5,351,0.6245540203028727,0.2242645212172609,0.3012927916392874,0.8182038504839676,0.3962981985261031,0.2834045727803861,0.4168352111974943,0.7035007428336852,2721,Growth,158
