,Dataset,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Compression_methd
1,SUMO1_HUMAN_Roth2017,Lasso,2,0.937148944827894,0.0723837124439593,0.0945384413664926,0.1418633869891922,0.255487252967574,0.3516666174355677,0.9662977413559272,0.6162826597947482,1114,iDCT
2,SUMO1_HUMAN_Roth2017,Lasso,3,0.9378009043012128,0.0718982910556354,0.0943231886411549,0.2839165956969491,0.2438478065032877,0.3138167712197064,0.9676539581350684,0.6286829880599012,1110,iDCT
3,SUMO1_HUMAN_Roth2017,Lasso,4,0.9383174032577398,0.0723490496376245,0.0936322880072556,0.0477379154463019,0.2734279270337019,0.3722244335320238,0.9675780805903934,0.5375615218514501,1095,iDCT
4,SUMO1_HUMAN_Roth2017,Lasso,5,0.9389882962384056,0.0711808857827845,0.0936911763288678,-0.0384554668531516,0.2783410969047872,0.367089235675024,0.9681393661232872,0.5191098399111074,1125,iDCT
5,SUMO1_HUMAN_Roth2017,Lasso,6,0.9363307661168792,0.0722345640077394,0.0955444798786963,0.1358268262501353,0.2531735249914829,0.3406308673154452,0.9665434062108672,0.568869188361598,1118,iDCT
6,SUMO1_HUMAN_Roth2017,Lasso,7,0.934196799761978,0.073433050101036,0.0964680593821283,0.225995057450472,0.2519682552511223,0.3420437335916491,0.9649718316329864,0.6607379877886914,1099,iDCT
7,SUMO1_HUMAN_Roth2017,Lasso,8,0.935210348305068,0.0730553897450606,0.0960013552499846,0.0829990635460046,0.2740771406545559,0.3630861564102264,0.9654396645127106,0.5764733737556746,1124,iDCT
8,SUMO1_HUMAN_Roth2017,Lasso,9,0.9383779966013188,0.0714200549500825,0.0935304046480626,0.1783088169943021,0.2701856503977016,0.3474013985747243,0.9683393443370418,0.5802565443086436,1118,iDCT
9,SUMO1_HUMAN_Roth2017,Lasso,10,0.934246458815459,0.0727833731158665,0.0971969794587289,0.1185023632117672,0.2619306311813409,0.3386152992078889,0.9657615817635998,0.5459141037621285,1109,iDCT
0,SUMO1_HUMAN_Roth2017,Lasso,1,0.5603950980662447,0.1975010819000978,0.2488063778152844,0.0169882164337616,0.3004231750947094,0.3861087672039337,0.7556202496343749,0.4266477787908448,483,rbf2
1,SUMO1_HUMAN_Roth2017,Lasso,2,0.5713267561233947,0.1967053084918299,0.2468967311339795,-0.002798607212135,0.3019177980369852,0.380154196707229,0.7601243870761468,0.4038476027614405,467,rbf2
2,SUMO1_HUMAN_Roth2017,Lasso,3,0.5722892886483855,0.1955049876737656,0.2473440695067286,-0.0227947577904423,0.2862433245641582,0.375049501084103,0.7615028373825895,0.4081917584082638,459,rbf2
3,SUMO1_HUMAN_Roth2017,Lasso,4,0.5562065657928578,0.199048883840513,0.2511509053464943,0.2099814304247074,0.2697493872731116,0.3390355827998426,0.7551463109779715,0.5067568872713204,470,rbf2
4,SUMO1_HUMAN_Roth2017,Lasso,5,0.5702850797195198,0.1974343208511615,0.2486464894038257,-0.1501894053234123,0.3019010215913454,0.3863335213760253,0.7647775658316945,0.2347594820832222,466,rbf2
5,SUMO1_HUMAN_Roth2017,Lasso,6,0.5475452248058865,0.2008989818745651,0.2546996666500536,0.1823931556027157,0.2590097901658684,0.3313262684368141,0.7475378703691995,0.5014404363852513,470,rbf2
6,SUMO1_HUMAN_Roth2017,Lasso,7,0.5609119348155012,0.1968954933942578,0.2491930069983288,0.1173886033833109,0.283048216296604,0.3652536266803238,0.7541357094667177,0.4369194208283122,473,rbf2
7,SUMO1_HUMAN_Roth2017,Lasso,8,0.5688777453864313,0.1949826805744297,0.2476422620218065,-0.0721336302100106,0.3056915294932813,0.3925990646167512,0.7586865430456072,0.3867552500534869,487,rbf2
8,SUMO1_HUMAN_Roth2017,Lasso,9,0.5599029839829803,0.1989352407352327,0.2499534401752332,0.1164888362566948,0.2825595336148196,0.3602328132984381,0.7554138613275088,0.4373171978971144,465,rbf2
9,SUMO1_HUMAN_Roth2017,Lasso,10,0.568256515439735,0.1973856042579107,0.2490612087586015,-0.0429513361215172,0.2882039365459585,0.3683223073673539,0.7599192005223768,0.3769878242715584,479,rbf2
0,SUMO1_HUMAN_Roth2017,Lasso,1,0.7045722054325002,0.1592045496325917,0.2039651277116657,0.3795586463183488,0.2388221638077469,0.3067472440386758,0.8393964936107963,0.6599241046808884,503,pca1
1,SUMO1_HUMAN_Roth2017,Lasso,2,0.7171567440676019,0.1565721889801277,0.2005511078049608,0.2631857661160568,0.2582323131173319,0.3258606591800607,0.8449056218364911,0.6224015476607655,486,pca1
2,SUMO1_HUMAN_Roth2017,Lasso,3,0.7061783935372046,0.1598356290337981,0.2050068171519629,0.386940804357365,0.2223151306999146,0.2903658589148231,0.8430056005863085,0.6288136509747808,513,pca1
3,SUMO1_HUMAN_Roth2017,Lasso,4,0.7147059454597837,0.1565653490972298,0.2013680999802316,0.2617487642482098,0.2570380877661914,0.3277394515391112,0.8482877722847235,0.5697603742145724,508,pca1
4,SUMO1_HUMAN_Roth2017,Lasso,5,0.7084693791060912,0.1591226337060101,0.2048020050051806,0.29696062363044,0.2373731504331068,0.3020421383023222,0.8416796379010926,0.6104088110249342,509,pca1
5,SUMO1_HUMAN_Roth2017,Lasso,6,0.704395674458941,0.1605834478230407,0.2058714772636514,0.3792884479621895,0.2144491761372191,0.2886878619711788,0.8403232415093459,0.6560695119556507,501,pca1
6,SUMO1_HUMAN_Roth2017,Lasso,7,0.705941090069117,0.1594599815314701,0.2039281624135029,0.4019599187128196,0.2260454985408551,0.3006594905845308,0.8404251337145244,0.7177651026118743,502,pca1
7,SUMO1_HUMAN_Roth2017,Lasso,8,0.7109155702748334,0.1580173934628675,0.2027854971713138,0.273862084712497,0.2553234622917023,0.3230980657327113,0.8449386937023512,0.6294541880949598,497,pca1
8,SUMO1_HUMAN_Roth2017,Lasso,9,0.7104317728380813,0.1581783228253989,0.202749765270824,0.3464491979004904,0.2437661857388103,0.3098253329378148,0.8452783283534746,0.6301412922814723,495,pca1
9,SUMO1_HUMAN_Roth2017,Lasso,10,0.7091729703585978,0.1587279365411419,0.2044139729461465,0.2995135230596866,0.2351965022337733,0.3018532651442829,0.8439437559991926,0.5813298108779813,498,pca1
0,SUMO1_HUMAN_Roth2017,Lasso,1,0.7030288274877085,0.1594576914775597,0.2044972123976494,0.3663921740204419,0.2417480166824834,0.3099849203911626,0.838214807119405,0.6529814666517545,490,sigmoid1
1,SUMO1_HUMAN_Roth2017,Lasso,2,0.7150242108219386,0.1573046018502423,0.2013057285709083,0.2675288392834284,0.257676322362371,0.3248988642800429,0.8429736199578616,0.626305538746105,491,sigmoid1
2,SUMO1_HUMAN_Roth2017,Lasso,3,0.7041085898038378,0.1603025795183732,0.2057276273434167,0.3785354642301825,0.2226129445738052,0.292349611176095,0.8418828630201475,0.6224556357644622,507,sigmoid1
3,SUMO1_HUMAN_Roth2017,Lasso,4,0.712528722645241,0.1570958443213652,0.2021350103553796,0.2703317351706619,0.2567975799619292,0.3258287185109922,0.8470832422328345,0.5639184032294248,501,sigmoid1
4,SUMO1_HUMAN_Roth2017,Lasso,5,0.7065396967566585,0.1597781338137409,0.2054786937739868,0.3022588128792804,0.2364518706393159,0.3009018730149405,0.8404532424622574,0.6090671989298307,509,sigmoid1
5,SUMO1_HUMAN_Roth2017,Lasso,6,0.7017883750523556,0.1610349512726098,0.2067774013644003,0.3891196208148219,0.2127224716853877,0.2863925380330828,0.8388916746601103,0.6637076003595923,509,sigmoid1
6,SUMO1_HUMAN_Roth2017,Lasso,7,0.7033867584431654,0.1597658172110314,0.2048119544510256,0.4137738933871794,0.2254338610516292,0.2976749908352917,0.8388030784111478,0.7200819410314685,497,sigmoid1
7,SUMO1_HUMAN_Roth2017,Lasso,8,0.7081741052380435,0.1586827481198213,0.2037447628726606,0.2846950265296012,0.253131058771308,0.3206789281972576,0.8431544892146887,0.627469247945944,496,sigmoid1
8,SUMO1_HUMAN_Roth2017,Lasso,9,0.7091824136966327,0.1586583847480014,0.2031866823934488,0.3438051928924283,0.2438027109100292,0.3104514150133323,0.8443009503660815,0.6310553602669081,503,sigmoid1
9,SUMO1_HUMAN_Roth2017,Lasso,10,0.7087248317512176,0.1588993527048841,0.2045714042057924,0.2771598031878176,0.2376941947602687,0.3066317685933111,0.8437569365905342,0.5754919295238107,494,sigmoid1
0,BG_STRSQ_hmmerbit,Lasso,1,0.5964336714315158,0.4274091361254737,0.5617494727742837,0.2977513803129857,0.5334995767239162,0.7201650845892408,0.7171821338483498,0.5906582522643173,550,sigmoid2
1,BG_STRSQ_hmmerbit,Lasso,2,0.5939605268273391,0.4272908218211219,0.5650679606060877,0.2845882607264417,0.5408358108411516,0.7061038355031466,0.7205672218718874,0.5779850957536866,543,sigmoid2
2,BG_STRSQ_hmmerbit,Lasso,3,0.5872424923719264,0.43074186601881,0.5669527742709998,0.396505797539438,0.5120230263001578,0.6804161448175943,0.7113441109315335,0.6013996809619707,556,sigmoid2
3,BG_STRSQ_hmmerbit,Lasso,4,0.5991280622531776,0.423562180844867,0.5587661891048878,0.2827292644053084,0.5642494814218794,0.7413084833783616,0.7204750301070447,0.5602350256761784,530,sigmoid2
4,BG_STRSQ_hmmerbit,Lasso,5,0.5833841399852457,0.4322120362130422,0.5695155319977979,0.4392008946598362,0.4853882443700518,0.6566955016179816,0.7161059661389165,0.6192492343905808,552,sigmoid2
5,BG_STRSQ_hmmerbit,Lasso,6,0.6050426398046578,0.4243788742207724,0.555990254683341,0.1439630944723805,0.5707976574489049,0.7838173946407386,0.7264680970718562,0.5061679036000029,550,sigmoid2
6,BG_STRSQ_hmmerbit,Lasso,7,0.5859379029413054,0.4255404761935037,0.5623477939685027,0.4097065958329227,0.5296011276299614,0.7210217675581364,0.7131913630187812,0.6808998973017258,549,sigmoid2
7,BG_STRSQ_hmmerbit,Lasso,8,0.5899165476407713,0.4208313007908775,0.5563953238843069,0.3840349807847454,0.5744526844814846,0.7713841112328162,0.7109010906996107,0.6554741108305255,536,sigmoid2
8,BG_STRSQ_hmmerbit,Lasso,9,0.5949871911743964,0.4278434238833473,0.5623332443570367,0.2810418811480923,0.537239397076198,0.7333970019322387,0.717203982780822,0.5978749091521368,534,sigmoid2
9,BG_STRSQ_hmmerbit,Lasso,10,0.604312777581277,0.4249128161100357,0.5586625362895904,0.1558300005993704,0.5523095778928484,0.753588731833344,0.7226430952789815,0.5510373591744909,554,sigmoid2
0,BG_STRSQ_hmmerbit,Lasso,1,0.59468029060074,0.4279711365878393,0.5629684709436881,0.2941616324419489,0.5337792315673828,0.7220034048504761,0.713318490571829,0.5891501760389279,545,pca2
1,BG_STRSQ_hmmerbit,Lasso,2,0.5929792117639456,0.4286853086765229,0.5657503758736528,0.2711331641379452,0.5466530050005232,0.7127129243263086,0.7176730444550239,0.5677195333766625,537,pca2
2,BG_STRSQ_hmmerbit,Lasso,3,0.586441808356845,0.4314451825602093,0.5675024070224437,0.3901700723506907,0.5138069997269766,0.6839784609310091,0.7084753733405877,0.5966051979850221,555,pca2
3,BG_STRSQ_hmmerbit,Lasso,4,0.5976084793457879,0.4242609652261885,0.5598242432242113,0.282160610740431,0.5669218668910435,0.7416022805786971,0.7173707839906533,0.5587906399877868,543,pca2
4,BG_STRSQ_hmmerbit,Lasso,5,0.5812548378749703,0.4338341767904494,0.5709690593513946,0.4395177096618408,0.4862651083891732,0.6565099802995626,0.7131275627924986,0.627857393790872,549,pca2
5,BG_STRSQ_hmmerbit,Lasso,6,0.6025696115552469,0.4262205915369306,0.5577282067963509,0.14946563500508,0.5708887426185608,0.7812941738482386,0.7250508979263236,0.4937723411150257,554,pca2
6,BG_STRSQ_hmmerbit,Lasso,7,0.5845089597285287,0.4266237844751751,0.563317299486564,0.4041700558223619,0.5342164185632978,0.7243952162659462,0.711083701697509,0.6836441945390556,549,pca2
7,BG_STRSQ_hmmerbit,Lasso,8,0.5884329082817841,0.4220058578948369,0.557400905443646,0.3794818756555138,0.578127761391231,0.7742298300183864,0.7087180562529484,0.6532124621008217,547,pca2
8,BG_STRSQ_hmmerbit,Lasso,9,0.5941512727307001,0.4289006259031145,0.5629132537109649,0.2742051767337581,0.5414316688346863,0.736875754674249,0.713594837835078,0.5961263577083468,543,pca2
9,BG_STRSQ_hmmerbit,Lasso,10,0.6018915951232795,0.4262397624466911,0.560369138132982,0.1753947084341547,0.550263217389243,0.744804852928769,0.7199683348207023,0.5415501084195411,549,pca2
0,BG_STRSQ_hmmerbit,Lasso,1,0.5719813819789195,0.4304478272441077,0.5785175546158347,0.0833918593291238,0.6082808327048166,0.8227700412420611,0.7256821443461962,0.5353781155421521,570,rbf1
1,BG_STRSQ_hmmerbit,Lasso,2,0.5591057856698327,0.4435962516409253,0.5888216305376376,0.2756844860007054,0.5305920875985283,0.710484214303302,0.714291174687493,0.5831338486323859,576,rbf1
2,BG_STRSQ_hmmerbit,Lasso,3,0.5635747073747361,0.4359445131138392,0.5829809317100774,0.2540400422078112,0.5688656708635603,0.7564771539628933,0.72156002887105,0.5757988324822818,567,rbf1
3,BG_STRSQ_hmmerbit,Lasso,4,0.5666304716657822,0.4387762279328845,0.5809737057110786,0.2120463100000844,0.5541276193891252,0.7769762805315981,0.7170684999579724,0.5850544568144833,562,rbf1
4,BG_STRSQ_hmmerbit,Lasso,5,0.5630873138546478,0.4394480325123621,0.5832234812009769,0.2173875184823233,0.551183666305542,0.7757714101306604,0.7184558299848056,0.5459374719651506,569,rbf1
5,BG_STRSQ_hmmerbit,Lasso,6,0.5658909782400924,0.4385436008804563,0.5828965427019842,0.1825745560118102,0.5673079686301096,0.7659364347545902,0.7243113081222138,0.5180133167584681,576,rbf1
6,BG_STRSQ_hmmerbit,Lasso,7,0.5662974898130974,0.4309007233489506,0.5755303425394241,0.1987606215649741,0.596923283745902,0.8400314648789774,0.7194425258180599,0.5805055600159365,573,rbf1
7,BG_STRSQ_hmmerbit,Lasso,8,0.5668472040908725,0.4286989086841402,0.5718312822045032,0.2507090411456257,0.6220373601205009,0.8507812511644486,0.7215976364999248,0.6047759989602299,580,rbf1
8,BG_STRSQ_hmmerbit,Lasso,9,0.5658384432407362,0.4391241038525293,0.5822172423330847,0.1696510547071272,0.5684514974648611,0.7881659219343928,0.722221045793661,0.5565652473855397,575,rbf1
9,BG_STRSQ_hmmerbit,Lasso,10,0.5652708490925409,0.4410916695803687,0.5855755258376936,0.1242953278204925,0.5500495809500557,0.7675351480652182,0.723042018154672,0.5869032062377455,570,rbf1
0,BG_STRSQ_hmmerbit,Lasso,1,0.9146583498773218,0.1947829615989564,0.2583245785448573,0.1583208070594817,0.5660486887250628,0.7884241350322074,0.9247380528116702,0.6210021392455428,1767,iDCT
1,BG_STRSQ_hmmerbit,Lasso,2,0.9162459669492228,0.1946536581081814,0.2566370888108583,0.0824420778676697,0.5689408552333287,0.7996635195175436,0.9242998451834455,0.5791403024030907,1772,iDCT
2,BG_STRSQ_hmmerbit,Lasso,3,0.9148749109179676,0.1944667622036403,0.2574709193718268,0.1256604814571253,0.5765510480608259,0.8189890832232358,0.9259834665348388,0.6347040732210654,1772,iDCT
3,BG_STRSQ_hmmerbit,Lasso,4,0.9189288724322606,0.1910639901418534,0.2512814318660564,0.0305206865593349,0.620604210357666,0.8618400804398882,0.9270302999727648,0.5398813896006439,1762,iDCT
4,BG_STRSQ_hmmerbit,Lasso,5,0.9157882025224712,0.1941456196279374,0.2560496237428907,0.2031288349707936,0.5750263217599051,0.7828065327962695,0.9268718775042982,0.5701214708004867,1754,iDCT
5,BG_STRSQ_hmmerbit,Lasso,6,0.9126806109222318,0.1986632583400181,0.26142518132751,0.1531927880990905,0.5415029444667271,0.7795804275722354,0.924976200025489,0.6101567179218379,1775,iDCT
6,BG_STRSQ_hmmerbit,Lasso,7,0.9114856071389724,0.1954254123942057,0.2600035061769255,0.2637014395282433,0.5731207737513951,0.8052697528688556,0.9233474906891034,0.6806020683270853,1778,iDCT
7,BG_STRSQ_hmmerbit,Lasso,8,0.9181783239777004,0.1885967206440275,0.2485315535155871,0.2223235870636444,0.6392120936584472,0.8667465626576364,0.9254956312912278,0.6288896172809606,1739,iDCT
8,BG_STRSQ_hmmerbit,Lasso,9,0.917608583071424,0.1922465022665356,0.2536298505833411,0.1247262815128534,0.5910326041521344,0.8092063427655596,0.9285284993937372,0.591031931995122,1742,iDCT
9,BG_STRSQ_hmmerbit,Lasso,10,0.916580526329899,0.1939381603628491,0.2565117468766643,-0.1161407060827028,0.5973512059020997,0.8665206417477346,0.9270988490974332,0.5652921309636638,1774,iDCT
0,BG_STRSQ_hmmerbit,Lasso,1,0.7392796967836435,0.3385387858139522,0.4515154730770409,0.1694562230850906,0.5779553296443395,0.783191344154508,0.7996649950702798,0.5690063722877258,1010,pca1-2
1,BG_STRSQ_hmmerbit,Lasso,2,0.735006098328407,0.3424325996877276,0.4564933922092478,0.2098314897521823,0.5439578615788051,0.7420794388176055,0.8012243437405283,0.5515070802172535,1009,pca1-2
2,BG_STRSQ_hmmerbit,Lasso,3,0.7386805977237925,0.3378629470013815,0.4511128748839777,0.2249542101959514,0.5667735255868094,0.7710840850098218,0.8049300654133459,0.5644984418211519,1011,pca1-2
3,BG_STRSQ_hmmerbit,Lasso,4,0.7423649052183936,0.3389892753031897,0.4479502696443769,0.1952288760188477,0.5541855418668474,0.785224074949492,0.8011341659572911,0.6193207938770509,1020,pca1-2
4,BG_STRSQ_hmmerbit,Lasso,5,0.7333435805153705,0.3418302699885293,0.4556314513972724,0.275540815981804,0.5394945949990408,0.7463926369286203,0.8029913988461804,0.590889059714874,1012,pca1-2
5,BG_STRSQ_hmmerbit,Lasso,6,0.7441612862248886,0.3385669840579562,0.447481623584291,-0.0146610065412331,0.5882925870786395,0.8533538228273488,0.8117807851912113,0.4794750351787773,1020,pca1-2
6,BG_STRSQ_hmmerbit,Lasso,7,0.7352943334139621,0.3385997234804668,0.4496285464318247,0.2615746286470195,0.5650994603402275,0.8064319319007481,0.7989510889464033,0.6379079110555422,1030,pca1-2
7,BG_STRSQ_hmmerbit,Lasso,8,0.7433111300670672,0.3308783661911979,0.4402008409412687,0.2674416947273001,0.6190628388922556,0.8412280836252679,0.8025357645227705,0.6219973433515744,992,pca1-2
8,BG_STRSQ_hmmerbit,Lasso,9,0.7415918394083787,0.3403819197863624,0.449171810189421,0.1590435343009483,0.5712262978145054,0.7931842666409654,0.8012715430913,0.576405622249951,1018,pca1-2
9,BG_STRSQ_hmmerbit,Lasso,10,0.7422853125677487,0.3398117492627341,0.4508614679212542,0.0466308388848559,0.5645106816809518,0.8008478035901647,0.8045277948823479,0.5745679868278134,1000,pca1-2
0,BG_STRSQ_hmmerbit,Lasso,1,0.6076909975801186,0.4204404303170764,0.5538591675666821,0.3677641042872109,0.5228401067917687,0.6833232370290043,0.7344353319233901,0.6254768191223767,491,mean
1,BG_STRSQ_hmmerbit,Lasso,2,0.5976331568499991,0.4279578531574067,0.562506633713796,0.4872090241761623,0.4541726018905639,0.597806628668578,0.7334928835671966,0.6811282664547507,475,mean
2,BG_STRSQ_hmmerbit,Lasso,3,0.6021503890934574,0.4209225021035898,0.5566200716892932,0.4352463291496493,0.5026834636044503,0.6582147193672095,0.7397139542074217,0.6337949443990691,486,mean
3,BG_STRSQ_hmmerbit,Lasso,4,0.616000964665364,0.4152718628403876,0.5468803992538551,0.2929902767908361,0.5458867972046988,0.7359869390049609,0.7465508286366167,0.5551685093053487,478,mean
4,BG_STRSQ_hmmerbit,Lasso,5,0.597914992937057,0.4247823403500753,0.5594955195428342,0.4825221080246861,0.4725049648434775,0.6308212076076544,0.7409725693836952,0.6471800123790107,497,mean
5,BG_STRSQ_hmmerbit,Lasso,6,0.603053655544453,0.4222384502121759,0.557388465241676,0.3904732835261607,0.4896654869374207,0.6614012723995016,0.7379852753632073,0.633238484215343,473,mean
6,BG_STRSQ_hmmerbit,Lasso,7,0.6037596494496298,0.4169349014578168,0.5501126182452252,0.4448889235627257,0.5091497222464425,0.6992047299327632,0.7330603540877564,0.7287123696127433,486,mean
7,BG_STRSQ_hmmerbit,Lasso,8,0.6116821639257011,0.4102406040716881,0.5414283823678574,0.351514992301435,0.5817452986872197,0.791484901483318,0.7389633496688501,0.6300558531592652,489,mean
8,BG_STRSQ_hmmerbit,Lasso,9,0.606938492298102,0.4212783734450832,0.5539743260857719,0.3815430291362591,0.5011286216221537,0.6802085374851132,0.7411671412370828,0.6236082801698632,477,mean
9,BG_STRSQ_hmmerbit,Lasso,10,0.6117751266958702,0.4187976486128852,0.5533694943215496,0.2851122955036722,0.5177198565993991,0.6934870456091808,0.7392398082940927,0.6208256674762969,473,mean
0,BG_STRSQ_hmmerbit,Lasso,1,0.5950278287092865,0.4285434977001614,0.5627270628018121,0.305983772714441,0.5316186094720022,0.7159314276334331,0.7117371430858525,0.6027436303985969,558,rbf2
1,BG_STRSQ_hmmerbit,Lasso,2,0.5927342007459386,0.4273055648685637,0.5659206303490544,0.2944670355398385,0.5348541551644461,0.7012117655047786,0.7180696019265206,0.5729964208187577,541,rbf2
2,BG_STRSQ_hmmerbit,Lasso,3,0.5892057487340737,0.4305771478407723,0.5656028286677361,0.3800112385706738,0.5223453094536917,0.6896519480789438,0.7089274815414119,0.5828082863305541,557,rbf2
3,BG_STRSQ_hmmerbit,Lasso,4,0.5995830251236393,0.4242376983763679,0.5584490179382346,0.2745593109811113,0.5707245357077463,0.7455184049220621,0.7177825449007841,0.5620902422344065,551,rbf2
