,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Sample_size,Dataset,ModelSize
956,esm2,2,0.7209077686281617,0.1828989720212838,0.2371444189850667,0.7171178611835544,0.1837486633867486,0.2382655845511233,0.8073476086025282,0.8041947520819577,309,100000,HIS7,150M
957,esm2,3,0.7211918682465362,0.1828426695148536,0.2368578276475421,0.7133485100069146,0.1837106509796328,0.2405218509850216,0.8069442213002642,0.804719011403251,295,100000,HIS7,150M
958,esm2,4,0.7209648551032255,0.1828672943155259,0.237080932986041,0.7181148405141382,0.1832866860473368,0.2380066151470849,0.8059854762488465,0.8113657042499309,297,100000,HIS7,150M
959,esm2,5,0.7195842060062672,0.1830285982926114,0.2374116223573107,0.7229332805142747,0.183398916120491,0.2369668103285904,0.8073517593905943,0.8065766994628742,304,100000,HIS7,150M
960,esm2,1,0.7223301692813513,0.1819873365189402,0.2364780485832908,0.7238307582405029,0.1822123213129348,0.236143573318483,0.8071963395584603,0.8090648549656451,322,320000,HIS7,150M
961,esm2,2,0.7229040532753975,0.182019778905675,0.2363627093906052,0.7217674091627829,0.1819633309695742,0.2365082900198858,0.8077793036888622,0.8061035639746965,327,320000,HIS7,150M
962,esm2,3,0.7231248225800269,0.1818789517018242,0.236237170349694,0.7212212266010608,0.1819716307789965,0.2368685263383878,0.8080592478641003,0.8043751544829219,316,320000,HIS7,150M
963,esm2,4,0.7231505201561028,0.1817657701111491,0.2361381525158888,0.7193396677430537,0.1825911089965019,0.2380203907965965,0.8072512531679631,0.809132306840544,330,320000,HIS7,150M
964,esm2,5,0.7225473970865128,0.1819729672588221,0.236458692937909,0.7227153905005239,0.1819860498110806,0.2363302235134149,0.807667221438897,0.8075673118135238,326,320000,HIS7,150M
965,esm2,1,0.7228464191196761,0.1820975893047101,0.2364688013895169,0.7212182556706028,0.1818442280257962,0.2367303001221126,0.8086362322865362,0.8056100627497728,326,496137,HIS7,150M
966,esm2,2,0.7232775583363693,0.1819893089868117,0.2363132145492661,0.7208342006846027,0.1819926217758732,0.236776590018314,0.8086583466728099,0.8064839679834382,323,496137,HIS7,150M
967,esm2,3,0.7231502162702677,0.1817895412023918,0.236182347983001,0.7218679550001954,0.1825706398363411,0.2370801141792434,0.807595618479431,0.8101633837183833,322,496137,HIS7,150M
968,esm2,4,0.7224429264930667,0.1819205555651973,0.2364740016186599,0.7245196351842371,0.1821221565581013,0.2359906522177005,0.8079141078405964,0.8089812648243001,328,496137,HIS7,150M
969,esm2,5,0.7227488063562076,0.1819990743227538,0.2363766589859139,0.7224115399458511,0.1820105673454951,0.2367609077048205,0.8081172621958945,0.8085289894995303,327,496137,HIS7,150M
970,esm2,1,0.0,0.3855840985516161,0.4269156778464864,-0.2749838330615717,0.4933964224682,0.5240690427618511,,,0,32,HIS7,650M
971,esm2,2,0.0,0.4300866131901441,0.4499118270202449,-0.0459651142163379,0.4182396786262799,0.4376284784424005,,,0,32,HIS7,650M
972,esm2,3,0.0,0.4307490436642899,0.4523454338454871,-0.0008437195791157,0.3835740037764743,0.4219799172031425,,,0,32,HIS7,650M
973,esm2,4,0.0,0.4274609586144971,0.4448312954200319,-0.2044630204392235,0.4485420924625512,0.4626722409794845,0.4260253332151303,0.1309307341415954,1,32,HIS7,650M
974,esm2,5,0.3476367132336969,0.3445534330538898,0.3666215717191518,-0.2628122910449033,0.4230001253326209,0.4658137461870502,0.7614235370834199,-0.4348282767393363,4,32,HIS7,650M
975,esm2,1,0.3705381918495767,0.3010952385577155,0.349002094096878,0.2000373313863553,0.3736349484901271,0.4082572494830256,0.6274439179898353,0.5920526292395581,13,100,HIS7,650M
976,esm2,2,0.5427192945594768,0.2508574730434039,0.3021545293259571,-0.1981964881520219,0.3750008372206749,0.4692281349471131,0.6148851216834249,0.1787930095148908,11,100,HIS7,650M
977,esm2,3,0.2567793656513618,0.351223308509839,0.3884145130604078,0.2192989862742027,0.319422677554259,0.3619318677761761,0.549605773706915,0.3532100620243464,10,100,HIS7,650M
978,esm2,4,0.4893712928743738,0.2609734377372781,0.3150463595525867,0.1135761779215016,0.3828592702693271,0.4260727311752083,0.7030096036297628,0.2042086288754203,17,100,HIS7,650M
979,esm2,5,0.4207025906090987,0.2833510804835006,0.3331388200967793,0.3667949233788867,0.2872630738126308,0.3674782965016031,0.6620262714468326,0.6376282613682293,17,100,HIS7,650M
980,esm2,1,0.7247677020420513,0.1922399108782755,0.2425363644309844,0.4800865793734554,0.2569558227314278,0.3288146151214313,0.8128436024858078,0.5898902175162908,70,320,HIS7,650M
981,esm2,2,0.7669009012967081,0.1732741035502902,0.2240953755950055,0.4340796219096294,0.2692883088429777,0.3392383514915935,0.8188699664671872,0.6493162366006248,82,320,HIS7,650M
982,esm2,3,0.7483180508428128,0.1825967890366638,0.2325441323631655,0.4325280087439469,0.2689842060612649,0.3325618137657429,0.8167831508074741,0.5486470540906587,73,320,HIS7,650M
983,esm2,4,0.6973408231557503,0.1970425902562745,0.2508283247620035,0.4944513907785143,0.2581125211327133,0.3296624797476497,0.7467371952201042,0.7461536430328072,74,320,HIS7,650M
984,esm2,5,0.6916659796626823,0.2033143268100958,0.2555308393567218,0.4578469263530137,0.2557669385943447,0.3431353262191955,0.7668585995968298,0.6892480198298617,61,320,HIS7,650M
985,esm2,1,0.7958136080758869,0.1570837795548232,0.2033043001591943,0.6502816902132375,0.2023454943305517,0.2704167481020644,0.8220029871508393,0.7864525251147914,183,1000,HIS7,650M
986,esm2,2,0.7670821882773656,0.1675023094507189,0.2181702077211896,0.5929973739882952,0.2186716850920907,0.2862344260110989,0.8129145274155719,0.7450308741366373,139,1000,HIS7,650M
987,esm2,3,0.7814613795852257,0.1633718785570939,0.2121128410062449,0.6678943512885129,0.194599077418919,0.2519192433165845,0.8297600671613765,0.7040850477586784,150,1000,HIS7,650M
988,esm2,4,0.7711380328680456,0.1650740337689557,0.2162362854166551,0.7556786211746988,0.1758973484678913,0.221608927396839,0.8076407589305362,0.790914006602742,172,1000,HIS7,650M
989,esm2,5,0.8128312882366883,0.1489407916529046,0.1944588863389038,0.5696755897483806,0.2402506719282237,0.2997306340259483,0.8183039275251076,0.7459067175645395,175,1000,HIS7,650M
990,esm2,1,0.8036116892040195,0.1542244282902086,0.2008327184648605,0.6486946971134362,0.1850600046897436,0.2639351972842539,0.8248419829816124,0.7878510442174457,389,3200,HIS7,650M
991,esm2,2,0.792076990648357,0.1575676918046546,0.2057017471537388,0.6770607399132842,0.1820109803454288,0.2577879146098265,0.8249246316174315,0.7890343116124239,356,3200,HIS7,650M
992,esm2,3,0.7599108096333104,0.1728853989835613,0.2213256335201448,0.6976535158181689,0.1860443470362688,0.2481983928763443,0.8179956921864064,0.8021686430590542,215,3200,HIS7,650M
993,esm2,4,0.7942734921401797,0.1581319360613393,0.2049729164129431,0.6984325658486805,0.1812005375606044,0.2474462039417299,0.8264850699452541,0.7842327324499375,345,3200,HIS7,650M
994,esm2,5,0.7520001141822135,0.1733653406257227,0.2242473406517443,0.7289031557127545,0.1893119473347736,0.2377742039000982,0.810704206327553,0.8140421835290272,220,3200,HIS7,650M
995,esm2,1,0.770883654953112,0.1645951454076401,0.2145171228702585,0.7300210484478408,0.1770247938181221,0.2354594870180717,0.8255218498795761,0.8094971297609816,455,10000,HIS7,650M
996,esm2,2,0.7701046417996713,0.1656871753063381,0.2154941033348941,0.7193550924487054,0.1778561055731626,0.2374756139958539,0.8254325449672871,0.8144055333927753,455,10000,HIS7,650M
997,esm2,3,0.7676298661492293,0.1658651896896632,0.2166151682447383,0.696510970407283,0.1802122623089062,0.2471280628463542,0.8273763692928765,0.8135740000518487,444,10000,HIS7,650M
998,esm2,4,0.764536094868882,0.1667545648253766,0.2175131293965629,0.7473221552709304,0.1731561821643774,0.2275898290739502,0.821876864533924,0.8249410221090834,450,10000,HIS7,650M
999,esm2,5,0.7665474497809961,0.1674743630438169,0.2178242022117299,0.7427299342994171,0.1720787779835749,0.2243911302376019,0.8275004154809742,0.7993315897256691,450,10000,HIS7,650M
1000,esm2,1,0.7530981899051195,0.170878857453135,0.222552524585114,0.7344787650483087,0.175203576415788,0.2325653094499745,0.8195476005039967,0.8176097918329177,435,32000,HIS7,650M
1001,esm2,2,0.7511434955477411,0.1719020039124955,0.2242268233448766,0.7421475252540868,0.1751133500610469,0.2258754482219289,0.8204197053286507,0.8138528412634719,437,32000,HIS7,650M
1002,esm2,3,0.7530115973530879,0.1713168508606801,0.2230110802485388,0.7347532650218398,0.175797458386836,0.2307495470743766,0.8211225345441231,0.8098378433144606,425,32000,HIS7,650M
1003,esm2,4,0.7507936629409955,0.1720594468363352,0.22379118835141,0.7471350997835575,0.1725375683422018,0.2261813384556797,0.8198579039705025,0.8226050323627522,433,32000,HIS7,650M
1004,esm2,5,0.7507411290867171,0.1717084165009055,0.2239560273304598,0.7458757203737619,0.1739572593765886,0.2261740980435536,0.8195275629298975,0.8160578297825213,439,32000,HIS7,650M
1005,esm2,1,0.7465424165730141,0.1730100647692038,0.2260112754769453,0.7402477066457535,0.174366035743947,0.2282303775737767,0.8180907306838519,0.8141696248311554,449,100000,HIS7,650M
1006,esm2,2,0.746582475098098,0.1730415856442782,0.2259734191178345,0.7404755033690413,0.173739046805016,0.2282168632731264,0.8180750194551504,0.814791622965923,459,100000,HIS7,650M
1007,esm2,3,0.7467918539374622,0.1728649385186971,0.2257219847797348,0.7420190983038071,0.1738033521670727,0.2281766574075469,0.8177182138527209,0.8162247396632216,475,100000,HIS7,650M
1008,esm2,4,0.746284734511493,0.1729907745031204,0.2260687190642726,0.7428566732781348,0.1740751723247383,0.2273215198691478,0.8167385555211222,0.8194683303386744,456,100000,HIS7,650M
1009,esm2,5,0.7450782138844687,0.1732405578689358,0.226362361839159,0.7476093395067197,0.1738015680598858,0.2261684291063476,0.8178702230290735,0.816975890893988,455,100000,HIS7,650M
1010,esm2,1,0.7440044450201139,0.1738800573054666,0.2270610790491572,0.7444560963367091,0.1743292413126454,0.2271544448390896,0.8162771754207999,0.8178591098912735,436,320000,HIS7,650M
1011,esm2,2,0.7444603396638899,0.1739230207460846,0.2269828421167035,0.7437027569734749,0.1740229802777628,0.2269939778224986,0.8173006668964372,0.8145894290133485,443,320000,HIS7,650M
1012,esm2,3,0.744902247139543,0.173711603098221,0.2267563916816238,0.7416016188516676,0.1740638927417588,0.2280459695148855,0.8170640495064156,0.8146930196647446,435,320000,HIS7,650M
1013,esm2,4,0.7444964489163105,0.1736347391809703,0.2268520851010904,0.7434188243014781,0.1744646890941565,0.2275810211782159,0.8163080463759815,0.8188530674543072,440,320000,HIS7,650M
1014,esm2,5,0.7443504666510549,0.1739640639931483,0.2269778014518099,0.7435964838034583,0.1736226971812488,0.227257576761178,0.8170012744689238,0.8158742002783559,436,320000,HIS7,650M
1015,esm2,1,0.7429945438459618,0.1745718751719773,0.2277114006529753,0.7431197167692578,0.1743196257619833,0.2272411972915423,0.8172880405799124,0.8139724932510486,429,496137,HIS7,650M
