,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Compression_method,Dataset,Dataset_Name,ModelSize,parameters,dataset_size,group,prot_length
1048,esm2,4,0.6249958700355698,0.2296034475484255,0.3107651854255581,0.4484875325516774,0.2664443801497016,0.3521297948974107,0.8211674983146123,0.6853032855011209,375,mean,UBC9_HUMAN_Roth2017,UBC9 HUMAN,3B,3000000000.0,2722,Growth,159
1049,esm2,5,0.6778182693100843,0.2134145669616695,0.2804586226203737,0.3584463431605769,0.2836345598083767,0.4223912064182444,0.8372943786738587,0.6887953061687108,431,mean,UBC9_HUMAN_Roth2017,UBC9 HUMAN,3B,3000000000.0,2722,Growth,159
1050,esm2,1,0.3707687745683518,0.5963265963138705,0.7532760187224233,0.345432934100867,0.5916721934441745,0.7487284795873282,0.6725394702010858,0.6474560845955685,105,mean,KKA2_KLEPN_Mikkelsen2014,KKA2 KLEPN,3B,3000000000.0,5224,Growth,264
1051,esm2,2,0.3807603143069069,0.5888409459345704,0.7437860886797651,0.356161420010429,0.5962686814847518,0.7578654664337108,0.6822642584419308,0.653090823375063,120,mean,KKA2_KLEPN_Mikkelsen2014,KKA2 KLEPN,3B,3000000000.0,5224,Growth,264
1052,esm2,3,0.3180495730108793,0.6281192126448459,0.7862101162705547,0.2691655694172286,0.6308977667239978,0.7818080902426243,0.6284998722029846,0.578138810700173,71,mean,KKA2_KLEPN_Mikkelsen2014,KKA2 KLEPN,3B,3000000000.0,5224,Growth,264
1053,esm2,4,0.3781050695656949,0.589238799425551,0.741742377945224,0.3423300827562875,0.6118443834522009,0.781056176066326,0.678948972636504,0.6471290717430592,110,mean,KKA2_KLEPN_Mikkelsen2014,KKA2 KLEPN,3B,3000000000.0,5224,Growth,264
1054,esm2,5,0.3955606722688177,0.5741866475962224,0.7292032240441991,0.3685701943468107,0.6182807970766819,0.7731108896002894,0.693264901832702,0.6846443499910124,133,mean,KKA2_KLEPN_Mikkelsen2014,KKA2 KLEPN,3B,3000000000.0,5224,Growth,264
1055,esm2,1,-6.661338147750939e-16,0.4824136517769848,0.6130192310399255,-3.350999670947985e-05,0.4720631918571424,0.5810820316015651,,,0,mean,TIM_THEMA,TIM THEMA,3B,3000000000.0,1519,Growth,252
1056,esm2,2,0.0349065968360604,0.4592322042468158,0.5810107902214106,0.023649356008768,0.4990579312092735,0.6557815959740346,0.3138578740544088,0.2497385933589045,5,mean,TIM_THEMA,TIM THEMA,3B,3000000000.0,1519,Growth,252
1057,esm2,3,0.037740907544944,0.4778802202083191,0.6029269304867843,0.0249713174294847,0.4457382525300719,0.5662069475401411,0.303257264941541,0.2210637370898436,5,mean,TIM_THEMA,TIM THEMA,3B,3000000000.0,1519,Growth,252
1058,esm2,4,0.0288605080035911,0.4832306486401349,0.6083116037421468,0.0026041764292638,0.4468529325882159,0.5596534197805313,0.2772247419959693,0.1559922773985768,4,mean,TIM_THEMA,TIM THEMA,3B,3000000000.0,1519,Growth,252
1059,esm2,5,4.5715573548932314e-09,0.4664345003110365,0.5966979474593068,-0.007893212667982,0.5158663867529008,0.6460785186939424,0.1181635619530769,0.156159391311961,1,mean,TIM_THEMA,TIM THEMA,3B,3000000000.0,1519,Growth,252
1060,esm2,1,0.4625012623857022,3.202518790217124,3.861651729806834,0.3191926255774352,3.6742950548786495,4.423122325841272,0.7244829959712963,0.5968262646880337,45,mean,GAL4_YEAST_Shendure2015,GAL4 YEAST,3B,3000000000.0,1195,Growth,881
1061,esm2,2,0.3964393384582921,3.4627634961435483,4.115949814711452,0.440671462638397,3.32860417026855,3.9263711370029166,0.6875216103794877,0.7317629095957425,50,mean,GAL4_YEAST_Shendure2015,GAL4 YEAST,3B,3000000000.0,1195,Growth,881
1062,esm2,3,0.5529303443079299,2.861597426107239,3.546530076392685,0.3875640603509878,3.355154097170012,4.10167764921209,0.7720495522024439,0.6807165835679541,90,mean,GAL4_YEAST_Shendure2015,GAL4 YEAST,3B,3000000000.0,1195,Growth,881
1063,esm2,4,0.5111236141502153,3.0297112200549456,3.693698216444009,0.3884611359078393,3.402021023459015,4.166637617707845,0.7527044468239359,0.653007173891607,74,mean,GAL4_YEAST_Shendure2015,GAL4 YEAST,3B,3000000000.0,1195,Growth,881
1064,esm2,5,0.4016784065820011,3.4480259338482653,4.103359066589239,0.3527997159126982,3.534381922757775,4.21523262703408,0.6933603531384951,0.6562059255487807,38,mean,GAL4_YEAST_Shendure2015,GAL4 YEAST,3B,3000000000.0,1195,Growth,881
1065,esm2,1,0.051262140597587,0.3718449699800276,0.5147367796716739,0.0163285658327299,0.3789548437912094,0.5025169423696397,0.3152346256541059,0.2932157275652758,25,mean,PA_FLU_Sun2015,PA FLU,3B,3000000000.0,2363,Viral replication,716
1066,esm2,2,0.0773283160223636,0.3691512141222026,0.5167026030099169,0.0097742246613968,0.3664269762980804,0.4604659339965879,0.4071613371487751,0.2408335409632918,37,mean,PA_FLU_Sun2015,PA FLU,3B,3000000000.0,2363,Viral replication,716
1067,esm2,3,0.0610762156779074,0.3716305729081542,0.5194532786392602,0.0604935404315821,0.3628362792354881,0.458987216032955,0.3686563494511357,0.3515350930514862,25,mean,PA_FLU_Sun2015,PA FLU,3B,3000000000.0,2363,Viral replication,716
1068,esm2,4,0.0511890365362043,0.3698174545069329,0.4909645906895502,0.0358934830471417,0.3913232376507829,0.5871229774963149,0.3190406493705194,0.3591231950448127,21,mean,PA_FLU_Sun2015,PA FLU,3B,3000000000.0,2363,Viral replication,716
1069,esm2,5,0.0551775568484561,0.3710933197679948,0.498954007488769,0.0219343476479394,0.379260684686494,0.5571258454803074,0.3641360368160502,0.2572089545716603,20,mean,PA_FLU_Sun2015,PA FLU,3B,3000000000.0,2363,Viral replication,716
1070,esm2,1,0.3953429203868409,0.2246608623901454,0.2911721908528143,0.3425796972885804,0.2384383106333712,0.3087396635549301,0.5998648345230072,0.5586394695400598,116,mean,TPMT_HUMAN_Fowler2018,TPMT HUMAN,3B,3000000000.0,3984,Protein stability,245
1071,esm2,2,0.5034182547549666,0.2044913985189172,0.2687405096270139,0.4339737205569539,0.2046181870652,0.2650951581622358,0.651007804684382,0.6033733189054326,216,mean,TPMT_HUMAN_Fowler2018,TPMT HUMAN,3B,3000000000.0,3984,Protein stability,245
1072,esm2,3,0.4895116946025892,0.2041639041237256,0.2656687346812736,0.4160584243257936,0.2213818990471058,0.2984401355707192,0.642657453514516,0.6268080474287581,203,mean,TPMT_HUMAN_Fowler2018,TPMT HUMAN,3B,3000000000.0,3984,Protein stability,245
1073,esm2,4,0.4709868462432731,0.2098962374678554,0.2750454984144139,0.4287449082922178,0.2177013839044851,0.2762699762769436,0.6479664085097242,0.5453220800173257,189,mean,TPMT_HUMAN_Fowler2018,TPMT HUMAN,3B,3000000000.0,3984,Protein stability,245
1074,esm2,5,0.495381116485647,0.2022233540874312,0.2648356105586422,0.4295622157759713,0.2246197992870693,0.2924896331408322,0.6548115831440033,0.5929513883857395,207,mean,TPMT_HUMAN_Fowler2018,TPMT HUMAN,3B,3000000000.0,3984,Protein stability,245
1075,esm2,1,0.6244307817169763,0.2251312315813744,0.2774481769803212,0.5679360231784841,0.2429039798353011,0.3031555261549266,0.8132260764530319,0.788918950163161,226,mean,BLAT_ECOLX_Ostermeier2014,BLAT ECOLX 2014,3B,3000000000.0,5468,Growth,286
1076,esm2,2,0.638293027374066,0.2198104221649512,0.2728672530129665,0.5821644016927944,0.2401716779866645,0.2955362281905141,0.8223444176543725,0.7873194265642637,260,mean,BLAT_ECOLX_Ostermeier2014,BLAT ECOLX 2014,3B,3000000000.0,5468,Growth,286
1077,esm2,3,0.4808742953652785,0.2731589046408283,0.328383042028546,0.4474788911530237,0.2771098106878114,0.3328221105734892,0.7330064650652713,0.6991700781060651,103,mean,BLAT_ECOLX_Ostermeier2014,BLAT ECOLX 2014,3B,3000000000.0,5468,Growth,286
1078,esm2,4,0.5907980484002578,0.236358047184361,0.2903034545523714,0.5562444086566802,0.2494510760772806,0.3042032598223137,0.797414427936182,0.7712335065442925,195,mean,BLAT_ECOLX_Ostermeier2014,BLAT ECOLX 2014,3B,3000000000.0,5468,Growth,286
1079,esm2,5,0.4181569218012619,0.292029853501467,0.3478979892120989,0.4288811377962362,0.2891708229119256,0.3382906851350968,0.6902921397472589,0.701801172938084,74,mean,BLAT_ECOLX_Ostermeier2014,BLAT ECOLX 2014,3B,3000000000.0,5468,Growth,286
1080,esm2,1,0.4680298443848126,1.154671636573234,1.428136752907805,0.3364737772828641,1.2824319550340928,1.5682899079812458,0.6664822160825092,0.6273870673739735,73,mean,BLAT_ECOLX_Tenaillon2013,BLAT ECOLX 2013,3B,3000000000.0,989,Other,286
1081,esm2,2,0.4682907230931478,1.1687819520052136,1.4338252973763823,0.3540297629665693,1.2285301057049796,1.515109661293998,0.6814302735588762,0.545514976161012,82,mean,BLAT_ECOLX_Tenaillon2013,BLAT ECOLX 2013,3B,3000000000.0,989,Other,286
1082,esm2,3,0.3926027287030275,1.2240036917144363,1.513047062982676,0.2377397498212209,1.433028346592933,1.7382966171494243,0.6429756619367859,0.4741588826795522,51,mean,BLAT_ECOLX_Tenaillon2013,BLAT ECOLX 2013,3B,3000000000.0,989,Other,286
1083,esm2,4,0.4367773804033772,1.1588541218351682,1.4304816713312052,0.3283025088165652,1.3853916408117055,1.7317512961053114,0.6590319524431371,0.5753918138668571,71,mean,BLAT_ECOLX_Tenaillon2013,BLAT ECOLX 2013,3B,3000000000.0,989,Other,286
1084,esm2,5,0.3839241186493789,1.2783384907379212,1.557258418604106,0.3347770586487438,1.199476808749736,1.47889334647629,0.6473376414064335,0.5445364952005605,49,mean,BLAT_ECOLX_Tenaillon2013,BLAT ECOLX 2013,3B,3000000000.0,989,Other,286
1085,esm2,1,0.356943925270666,0.5393404962577139,0.713815463869123,0.3194066798443403,0.5358706281171526,0.699111462676187,0.613742184185028,0.5860420975485334,67,mean,BG_STRSQ_hmmerbit,BG STRSQ,3B,3000000000.0,3500,Enzyme function,501
1086,esm2,2,0.3423286269285921,0.5452980744518553,0.7163713970834416,0.3174574408167965,0.5496437206895011,0.7234120844052024,0.5996561082461236,0.5748710227352752,55,mean,BG_STRSQ_hmmerbit,BG STRSQ,3B,3000000000.0,3500,Enzyme function,501
1087,esm2,3,0.3315197593970473,0.5518947033466611,0.724076891087614,0.303425445663285,0.5522206793199267,0.7207763563581508,0.6038244025471994,0.5468954215032547,54,mean,BG_STRSQ_hmmerbit,BG STRSQ,3B,3000000000.0,3500,Enzyme function,501
1088,esm2,4,0.3321864399218828,0.5300606810411385,0.7010337726130595,0.3045425983686434,0.5907367778396606,0.8013923834272345,0.5887473420369015,0.6153847291510575,51,mean,BG_STRSQ_hmmerbit,BG STRSQ,3B,3000000000.0,3500,Enzyme function,501
1089,esm2,5,0.3552276594069329,0.5445389462787765,0.7153514337111815,0.2771746880575374,0.5450576656259809,0.7167366909159525,0.6070585296588351,0.570137361413849,57,mean,BG_STRSQ_hmmerbit,BG STRSQ,3B,3000000000.0,3500,Enzyme function,501
1090,esm2,1,0.1437986694810004,0.2603716663323407,0.3288741978047418,0.0646831339734708,0.2798398807254317,0.3531333017449736,0.4034239868925238,0.2636932475253477,66,mean,CALM1_HUMAN_Roth2017,CALM1 HUMAN,3B,3000000000.0,1962,Growth,149
1091,esm2,2,0.2079063134097887,0.2423177419962209,0.3100471915587532,0.0396758758428648,0.3000493199715314,0.3814231858301183,0.4598248207507744,0.2051251349216047,104,mean,CALM1_HUMAN_Roth2017,CALM1 HUMAN,3B,3000000000.0,1962,Growth,149
1092,esm2,3,0.1719390959580893,0.260644401604867,0.3292057257829671,0.0388462324433099,0.2695394981440157,0.3311682717088219,0.4233042879171739,0.2091599842931832,93,mean,CALM1_HUMAN_Roth2017,CALM1 HUMAN,3B,3000000000.0,1962,Growth,149
1093,esm2,4,0.1218311154451583,0.2715786027337694,0.3393068183533838,0.0643507559217901,0.2605364709591486,0.3260101248940343,0.3687165234567517,0.265470247843401,60,mean,CALM1_HUMAN_Roth2017,CALM1 HUMAN,3B,3000000000.0,1962,Growth,149
1094,esm2,5,0.1215587660188467,0.2674240395328865,0.3363682249499732,0.0685654763814321,0.2648181968252324,0.3388639653224545,0.3794705941230158,0.2777829156523781,55,mean,CALM1_HUMAN_Roth2017,CALM1 HUMAN,3B,3000000000.0,1962,Growth,149
1095,esm2,1,0.3076236691706413,0.902147031092016,1.0763022706734424,0.3066394496967901,0.9263803096400788,1.1041121579003772,0.6005585574173156,0.6090805867562993,60,mean,HG_FLU_Bloom2016,HG FLU,3B,3000000000.0,11279,Viral replication,565
1096,esm2,2,0.3470162990714469,0.8759825202667374,1.049379150909871,0.3369865457754694,0.8905149722739123,1.0638044693401654,0.6337542469781631,0.6170899947503676,92,mean,HG_FLU_Bloom2016,HG FLU,3B,3000000000.0,11279,Viral replication,565
1097,esm2,3,0.3196551148082038,0.8998984475201038,1.0742745685764885,0.303338507525015,0.9004453635608988,1.0777817629796302,0.6098554500691183,0.5986086917318643,61,mean,HG_FLU_Bloom2016,HG FLU,3B,3000000000.0,11279,Viral replication,565
1098,esm2,4,0.3333237970711749,0.8920256818492551,1.0665219962196044,0.3062784369624671,0.8903644403986987,1.0626574926083865,0.6207516267316072,0.5973242130464673,74,mean,HG_FLU_Bloom2016,HG FLU,3B,3000000000.0,11279,Viral replication,565
1099,esm2,5,0.3403905954917031,0.8828605753159896,1.0560262241698162,0.3366874087511414,0.8841586044104792,1.058545857623858,0.627800918910534,0.6164395763321634,91,mean,HG_FLU_Bloom2016,HG FLU,3B,3000000000.0,11279,Viral replication,565
1100,esm2,1,0.0842778190598034,0.3287732921322568,0.3835876683722042,0.077023072683486,0.3394427285955369,0.3943424818187879,0.4154591855994273,0.427866012481434,10,mean,POLG_HCVJF_Sun2014,POLG Sun2014,3B,3000000000.0,1716,Viral replication,3033
1101,esm2,2,0.0664351058543801,0.3374775876480227,0.3896919325009953,0.0601683763290208,0.3314086451256431,0.388451844125917,0.4191987817273248,0.3744605258776024,8,mean,POLG_HCVJF_Sun2014,POLG Sun2014,3B,3000000000.0,1716,Viral replication,3033
1102,esm2,3,0.0777068282199715,0.3364052661207415,0.3898008088426986,0.0581996009988163,0.3298309545247819,0.3776780050926255,0.3961835399443202,0.3345437332641666,9,mean,POLG_HCVJF_Sun2014,POLG Sun2014,3B,3000000000.0,1716,Viral replication,3033
1103,esm2,4,0.1223291295849438,0.3229370927360839,0.3786802431454688,0.0966670174205094,0.3261346714346795,0.3774946769327928,0.486077686548291,0.4152886241173716,15,mean,POLG_HCVJF_Sun2014,POLG Sun2014,3B,3000000000.0,1716,Viral replication,3033
1104,esm2,5,0.0985388867210622,0.3240654405378753,0.3794936078658277,0.0922381246785857,0.3354134301308122,0.3947908667362745,0.4568878885581047,0.44804378007796,14,mean,POLG_HCVJF_Sun2014,POLG Sun2014,3B,3000000000.0,1716,Viral replication,3033
1105,esm2,1,0.2871642030084481,0.1745079569264195,0.2407997513311884,0.2295453083902684,0.175591598391801,0.2338190783425363,0.5187516805888771,0.452801526882819,32,mean,IF1_ECOLI,IF1 ECOLI,3B,3000000000.0,1439,Growth,72
1106,esm2,2,0.4835588551122627,0.1446601133089569,0.2017661307179342,0.4555337308834606,0.1521199953969746,0.210381463326286,0.6201165031345173,0.5337701825555968,82,mean,IF1_ECOLI,IF1 ECOLI,3B,3000000000.0,1439,Growth,72
1107,esm2,3,0.3204400429771902,0.1625608362321319,0.2271357860706754,0.2728346094276238,0.182097177100333,0.2587595974130749,0.5336386636306026,0.554505923889526,37,mean,IF1_ECOLI,IF1 ECOLI,3B,3000000000.0,1439,Growth,72
1108,esm2,4,0.362275848706543,0.1644149818698992,0.2270840289161729,0.284671034483039,0.1674256848704625,0.2287387207722241,0.5382361848123106,0.4701587125151805,40,mean,IF1_ECOLI,IF1 ECOLI,3B,3000000000.0,1439,Growth,72
1109,esm2,5,0.3036506613073286,0.1712525497244732,0.2354220286101654,0.264645046084045,0.1720540681793733,0.2397331846034137,0.5375451822726088,0.52811080623804,32,mean,IF1_ECOLI,IF1 ECOLI,3B,3000000000.0,1439,Growth,72
1110,esm2,1,0.6175999497276916,0.3933269576608974,0.5329882803389736,0.3938666752477374,0.5028717717436637,0.7265352821180135,0.6593428921144499,0.6496800825987487,64,mean,BRCA1_HUMAN_RING,BRCA1 RING,3B,3000000000.0,660,Growth,1863
1111,esm2,2,0.3458112808061347,0.538638238498726,0.7043625784218578,0.3093939824660406,0.5634131072950445,0.7539161245221385,0.515819110998267,0.5138878216840884,17,mean,BRCA1_HUMAN_RING,BRCA1 RING,3B,3000000000.0,660,Growth,1863
1112,esm2,3,0.3898851929676699,0.5057214206029624,0.6853009055447828,0.3646958849489405,0.5380128080767648,0.7026035083090096,0.5955959176975963,0.5115258062045138,24,mean,BRCA1_HUMAN_RING,BRCA1 RING,3B,3000000000.0,660,Growth,1863
1113,esm2,4,0.4384680209064535,0.494483810142926,0.6538035311035565,0.2935778396407486,0.527744674964112,0.7567305033765864,0.566797793617814,0.4813537316518329,37,mean,BRCA1_HUMAN_RING,BRCA1 RING,3B,3000000000.0,660,Growth,1863
1114,esm2,5,0.4083070461252965,0.522684068635654,0.6977594840480642,0.3490926153559832,0.4929965621900118,0.5997209923060463,0.5808562726458161,0.4460504056166354,28,mean,BRCA1_HUMAN_RING,BRCA1 RING,3B,3000000000.0,660,Growth,1863
1115,esm2,1,0.3060417634804854,0.223834079780566,0.3284860168330124,0.2798738813994068,0.2391489792143215,0.3497687646751266,0.5083026631185387,0.4905256464667677,27,mean,DLG4_RAT_Ranganathan2012,DLG4 RAT,3B,3000000000.0,1659,Peptide binding,724
1116,esm2,2,0.3088812320985404,0.2203448446280025,0.3256110062286188,0.2934228884667437,0.2406889093053293,0.3542903783344291,0.537700788317764,0.5590850765004248,30,mean,DLG4_RAT_Ranganathan2012,DLG4 RAT,3B,3000000000.0,1659,Peptide binding,724
1117,esm2,3,0.3426624719797784,0.2248074559012226,0.3272107389128642,0.2907393041978989,0.2273986431868994,0.3145091098107498,0.5439563232829957,0.4215094329666887,30,mean,DLG4_RAT_Ranganathan2012,DLG4 RAT,3B,3000000000.0,1659,Peptide binding,724
1118,esm2,4,0.3593461316384176,0.2115011132856261,0.3136249283279472,0.3192500797082709,0.2268452075521043,0.3473120823761406,0.54232643901781,0.5703399373964407,34,mean,DLG4_RAT_Ranganathan2012,DLG4 RAT,3B,3000000000.0,1659,Peptide binding,724
1119,esm2,5,0.3473526859930382,0.2281117847580757,0.3296414584347079,0.2795094325197534,0.2026950623269145,0.2999849248546002,0.539736835811652,0.4990735904581973,33,mean,DLG4_RAT_Ranganathan2012,DLG4 RAT,3B,3000000000.0,1659,Peptide binding,724
1120,esm2,1,0.7912429628879908,0.1383828621936768,0.1790050800907504,0.7793949189625473,0.1401686466947444,0.1835040594861756,0.913852239279367,0.9063596460349118,777,mean,PABP_YEAST_Fields2013_doubles,PABP doubles,3B,3000000000.0,36521,Growth,577
1121,esm2,2,0.8004173939948879,0.1344505157045715,0.1747169923234181,0.7820216023732157,0.1407908005186878,0.1836505178968363,0.9168757183376132,0.9054129097228344,945,mean,PABP_YEAST_Fields2013_doubles,PABP doubles,3B,3000000000.0,36521,Growth,577
1122,esm2,3,0.7986632405550302,0.1352370895198645,0.175276896032154,0.7833907810056597,0.1393747090572603,0.1839575528835129,0.9158146045800232,0.912030699317423,926,mean,PABP_YEAST_Fields2013_doubles,PABP doubles,3B,3000000000.0,36521,Growth,577
1123,esm2,4,0.8004034338247243,0.134474939950905,0.175244938744376,0.7809143658171542,0.1408456889789009,0.1819550056805584,0.9157451244971706,0.911322818685134,969,mean,PABP_YEAST_Fields2013_doubles,PABP doubles,3B,3000000000.0,36521,Growth,577
1124,esm2,5,0.798898415044901,0.1352951780916634,0.1758170518127477,0.7835468275929043,0.1396493190825255,0.1812413339364568,0.9159368604213628,0.908189451619625,950,mean,PABP_YEAST_Fields2013_doubles,PABP doubles,3B,3000000000.0,36521,Growth,577
1125,esm2,1,0.1821292362838045,0.4060279177437729,0.485001089067904,0.1173916159345374,0.417747961048978,0.4955755154518784,0.475709822637454,0.3790587202143939,142,mean,TPK1_HUMAN_Roth2017,TPK1 HUMAN,3B,3000000000.0,3424,Growth,243
1126,esm2,2,0.2446048664144683,0.3867416929862785,0.4658232238010202,0.1093556514855964,0.4131629014327594,0.4984321718826493,0.5363824158247509,0.3512542236576308,208,mean,TPK1_HUMAN_Roth2017,TPK1 HUMAN,3B,3000000000.0,3424,Growth,243
1127,esm2,3,0.2081555830675845,0.3949651782361739,0.4730321576420833,0.1160386629477669,0.4256714497884815,0.5135688241687046,0.499950895739274,0.3636597136093072,169,mean,TPK1_HUMAN_Roth2017,TPK1 HUMAN,3B,3000000000.0,3424,Growth,243
1128,esm2,4,0.2969296817205291,0.3673409925772614,0.446628304248417,0.0849510022468057,0.4282186220823399,0.5185708368327913,0.5863592465228062,0.3326307583889524,267,mean,TPK1_HUMAN_Roth2017,TPK1 HUMAN,3B,3000000000.0,3424,Growth,243
1129,esm2,5,0.2872589467579767,0.3735902798950251,0.4527350449751166,0.1017402963448546,0.4101299113116019,0.4999817459898379,0.5773813662818915,0.3427588088515592,260,mean,TPK1_HUMAN_Roth2017,TPK1 HUMAN,3B,3000000000.0,3424,Growth,243
1130,esm2,1,0.660457358844605,0.2590887277485118,0.3527045017491531,0.481463456949425,0.2843752211844891,0.3709985777944108,0.8247643479298414,0.663581389608787,68,mean,YAP1_HUMAN_Fields2012_singles,YAP1 singles,3B,3000000000.0,362,Peptide binding,504
